timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
287197582,287196971,71315384,38.97361176678716,-76.9219165064937,-2.3233025,1.3794237,0.5551023,0.036267716,-0.014497595,-0.0046971543,-0.0077130035,-0.0007252436,-0.0040029315,0.00034473184,0.00042390026,-0.0013321475,0.0012392444,-0.73277044,0.038447972,-0.2394139,0.5164605,-0.2478839,12.486519,0.1,0.09495044,0.018784141,0.07167005,0.025991507,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
287313616,287313026,71315384,38.97361176678716,-76.9219165064937,-2.3249748,1.3794521,0.55528724,0.036267716,-0.014497595,-0.0046971543,-0.005612469,0.004874579,-0.0016983851,0.0026207804,0.00042390026,-0.0013321475,0.0012392444,-0.3961523,0.8010098,-0.45615548,0.5161561,-0.2478839,12.486519,0.1,0.09662127,0.019200973,0.07251137,0.027022837,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
287414936,287414266,71315384,38.97361176678716,-76.9219165064937,-2.3283153,1.3795702,0.55578333,0.036267716,-0.014497595,-0.0046971543,-0.00846453,-0.0054687797,0.0018534709,0.0060312115,0.00042390026,-0.0013321475,0.0012392444,-1.3355463,0.004827053,0.7653755,0.5160505,-0.2478839,12.486519,0.1,0.09640679,0.019251209,0.07250118,0.027161272,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
287513699,287513052,71315384,38.97361176678716,-76.9219165064937,-2.3305666,1.3795499,0.5562851,0.036267716,-0.014497595,-0.0046971543,-0.0070852526,0.00017879717,0.0029075462,0.0068900157,0.00042390026,-0.0013321475,0.0012392444,-0.73720133,1.6368418,0.30771548,0.51579756,-0.2478839,12.486519,0.1,0.09631387,0.019059666,0.07248724,0.026881846,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
287577912,287577235,71315384,38.97361176678716,-76.9219165064937,-2.332967,1.3796735,0.5566808,0.036267716,-0.014497595,-0.0046971543,-0.011162523,-0.005008029,0.0031973172,0.0069333976,0.00042390026,-0.0013321475,0.0012392444,-0.9119098,-0.44156617,-0.68726796,0.5159067,-0.2478839,12.486519,0.1,0.094484895,0.018608611,0.07101249,0.02592477,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
287670663,287669815,71315384,38.97361176678716,-76.9219165064937,-2.3352437,1.379649,0.5572822,0.036267716,-0.014497595,-0.0046971543,-0.0052097174,-0.00085987954,0.0053432668,0.00887505,0.00042390026,-0.0013321475,0.0012392444,-0.1845789,0.80471706,-0.53457004,0.5156053,-0.2478839,12.486519,0.1,0.09524942,0.018749077,0.07154319,0.0263024,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
287786594,287785892,71315384,38.97361176678716,-76.9219165064937,-2.3387027,1.3797406,0.55820477,0.036267716,-0.014497595,-0.0046971543,-0.0069193933,-0.0033221163,0.007826017,0.010977733,0.00042390026,-0.0013321475,0.0012392444,-0.08403216,-0.16493286,-0.39887068,0.51539046,-0.2478839,12.486519,0.1,0.09429224,0.018574802,0.07087028,0.025985705,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
287881849,287880959,71315384,38.97361176678716,-76.9219165064937,-2.3422565,1.380035,0.559038,0.036267716,-0.014497595,-0.0046971543,-0.0023351938,-0.006883066,0.009474384,0.012129936,0.00042390026,-0.0013321475,0.0012392444,1.3104031,-0.27074707,0.78277016,0.51548743,-0.2478839,12.486519,0.1,0.09390426,0.018327598,0.071225084,0.025615398,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
287999082,287998246,71315384,38.97361176678716,-76.9219165064937,-2.346921,1.3805255,0.5601679,0.036267716,-0.014497595,-0.0046971543,-0.0063211257,-0.008358977,0.01186857,0.013829183,0.00042390026,-0.0013321475,0.0012392444,0.2050105,-0.46466595,1.0549897,0.5152798,-0.2478839,12.486519,0.1,0.092469804,0.018735526,0.07026824,0.025361924,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288112394,288111823,71315384,38.97361176678716,-76.9219165064937,-2.3502479,1.3809967,0.5612699,0.036267716,-0.014497595,-0.0046971543,-0.008533585,0.0007092628,0.0128823,0.014125208,0.00042390026,-0.0013321475,0.0012392444,-0.14318049,0.28803274,-0.29592717,0.51520365,-0.2478839,12.486519,0.1,0.093102835,0.019561864,0.07156257,0.026045779,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288189194,288184681,71315384,38.97361176678716,-76.9219165064937,-2.3528986,1.3814212,0.56178784,0.036267716,-0.014497595,-0.0046971543,-0.009364969,-0.0029787167,0.01377638,0.014445014,0.00042390026,-0.0013321475,0.0012392444,0.5119137,0.4672653,-0.20103285,0.51502496,-0.2478839,12.486519,0.1,0.091745615,0.01996884,0.07041894,0.025652425,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288332227,288331595,71315384,38.97361176678716,-76.9219165064937,-2.3568587,1.3820542,0.56251955,0.036267716,-0.014497595,-0.0046971543,-0.0075930394,-0.0030569097,0.011585365,0.011185377,0.00042390026,-0.0013321475,0.0012392444,-0.2499539,0.09479668,-0.44584224,0.5151043,-0.2478839,12.486519,0.1,0.09378773,0.02122185,0.07264427,0.027278198,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288423543,288421722,71315384,38.97361176678716,-76.9219165064937,-2.3597941,1.3824846,0.5629363,0.036267716,-0.014497595,-0.0046971543,-0.009400791,-0.002842745,0.014607774,0.013636916,0.00042390026,-0.0013321475,0.0012392444,0.573845,0.49695957,0.3127847,0.51494414,-0.2478839,12.486519,0.1,0.092795,0.021706574,0.07166463,0.0268828,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288485368,288484688,71315384,38.97361176678716,-76.9219165064937,-2.36233,1.3831747,0.5626867,0.036267716,-0.014497595,-0.0046971543,-0.008016457,-0.005577602,0.009773778,0.008123044,0.00042390026,-0.0013321475,0.0012392444,-0.11625417,0.066259086,-0.20459144,0.5148635,-0.2478839,12.486519,0.1,0.09272099,0.022206444,0.0720547,0.026711144,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288579111,288573594,71315384,38.97361176678716,-76.9219165064937,-2.3645103,1.3836269,0.562904,0.036267716,-0.014497595,-0.0046971543,-0.009342532,-0.0036142096,0.01463305,0.01246792,0.00042390026,-0.0013321475,0.0012392444,-0.36967775,-0.16243057,1.2506671,0.5147924,-0.2478839,12.486519,0.1,0.09298412,0.022894926,0.071582735,0.027354386,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288725024,288724211,71315384,38.97361176678716,-76.9219165064937,-2.368389,1.3843927,0.5632913,0.036267716,-0.014497595,-0.0046971543,-0.0032916525,-0.0063848095,0.009532341,0.0066060945,0.00042390026,-0.0013321475,0.0012392444,2.1049194,-0.37313387,0.16904962,0.5147243,-0.2478839,12.486519,0.1,0.093339644,0.023661518,0.072443604,0.027138354,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288823675,288822959,71315384,38.97361176678716,-76.9219165064937,-2.3733792,1.3850154,0.562707,0.036267716,-0.014497595,-0.0046971543,-0.0031131916,-0.0074309763,-0.0017720107,-0.005311027,0.00042390026,-0.0013321475,0.0012392444,-1.4435523,-2.981786,-3.8345594,0.515317,-0.2478839,12.486519,0.1,0.09213782,0.024128372,0.07154312,0.026521787,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
288901353,288900785,71315384,38.97361176678716,-76.9219165064937,-2.3756344,1.385258,0.56108326,0.036267716,-0.014497595,-0.0046971543,-0.005467805,-0.019984389,-0.0120934695,-0.016231421,0.00042390026,-0.0013321475,0.0012392444,1.3382599,-0.18270117,0.42988256,0.5167233,-0.2478839,12.486519,0.1,0.09331879,0.024789661,0.07284033,0.02738516,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289004038,289002003,71315384,38.97361176678716,-76.9219165064937,-2.3782363,1.3856347,0.55438745,0.036267716,-0.014497595,-0.0046971543,-0.022639228,-0.021196254,-0.1383675,-0.14294912,0.00042390026,-0.0013321475,0.0012392444,-3.7372713,-0.9925191,-2.1019232,0.5245358,-0.2478839,12.486519,0.1,0.092766345,0.02528942,0.07169503,0.027087897,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289090309,289089660,71315384,38.97361176678716,-76.9219165064937,-2.379795,1.3871151,0.5336418,0.036267716,-0.014497595,-0.0046971543,-0.013230555,0.008991331,-0.34975356,-0.35503456,0.00042390026,-0.0013321475,0.0012392444,-1.5852982,1.0023453,-1.0139894,0.5368727,-0.2478839,12.486519,0.1,0.09381567,0.025893735,0.07296591,0.027568238,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289179166,289178536,71315384,38.97361176678716,-76.9219165064937,-2.3842602,1.3884705,0.4850028,0.036267716,-0.014497595,-0.0046971543,-0.016559057,-0.061766792,-0.71211076,-0.71887654,0.00042390026,-0.0013321475,0.0012392444,3.0330906,-9.24085,-11.312533,0.5504937,-0.2478839,12.486519,0.14129415,0.092839345,0.026226385,0.072452515,0.027123474,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289296683,289294613,71315384,38.97361176678716,-76.9219165064937,-2.4001915,1.3880556,0.3893001,0.036267716,-0.014497595,-0.0046971543,-0.11961221,-0.059198536,-0.9450477,-0.9537419,0.00042390026,-0.0013321475,0.0012392444,0.5486061,0.41693842,-3.2644691,0.55748135,-0.2478839,12.486519,0.23699683,0.092441395,0.026605098,0.07335384,0.026467657,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289394097,289393432,71315384,38.97361176678716,-76.9219165064937,-2.4144087,1.3804431,0.29192227,0.036267716,-0.014497595,-0.0046971543,-0.08966079,-0.10642341,-0.9975444,-1.0079937,0.00042390026,-0.0013321475,0.0012392444,4.9776726,-1.2927948,-4.167717,0.5652588,-0.2478839,12.486519,0.33437467,0.09274359,0.02715644,0.07393243,0.027146883,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289493981,289493378,71315384,38.97361176678716,-76.9219165064937,-2.424414,1.3675917,0.1877341,0.036267716,-0.014497595,-0.0046971543,-0.064515054,-0.14219303,-0.9999511,-1.0120717,0.00042390026,-0.0013321475,0.0012392444,1.570586,-1.418115,-0.059257586,0.56836444,-0.2478839,12.486519,0.43856284,0.093179785,0.027616847,0.07480571,0.027232694,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289586864,289585989,71315384,38.97361176678716,-76.9219165064937,-2.4292488,1.354048,0.09209455,0.036267716,-0.014497595,-0.0046971543,-0.036843505,-0.14562768,-0.99457747,-1.0067555,0.00042390026,-0.0013321475,0.0012392444,-6.4677167,-2.955673,0.68784344,0.5673168,-0.2478839,12.486519,0.5342024,0.092315525,0.027920092,0.07352283,0.026923759,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289679264,289678587,71315384,38.97361176678716,-76.9219165064937,-2.4302697,1.3416759,0.003827637,0.036267716,-0.014497595,-0.0046971543,0.04640568,-0.119279586,-0.884392,-0.89552045,0.00042390026,-0.0013321475,0.0012392444,2.3161056,-0.3107861,-4.2336745,0.56509376,-0.2478839,12.486519,0.6224693,0.092356965,0.028240474,0.07374661,0.026774082,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289794056,289792171,71315384,38.97361176678716,-76.9219165064937,-2.428641,1.3302019,-0.07382898,0.036267716,-0.014497595,-0.0046971543,0.07174224,-0.08558005,-0.48353794,-0.49383232,0.00042390026,-0.0013321475,0.0012392444,1.1245462,2.2571173,-0.9241861,0.5600041,-0.2478839,12.486519,0.70012593,0.091987796,0.028653273,0.072765954,0.026830452,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
289891704,289890934,71315384,38.97361176678716,-76.9219165064937,-2.4271915,1.3220612,-0.10285735,0.036267716,-0.014497595,-0.0046971543,0.095980905,-0.06149502,-0.19027406,-0.1983446,0.00042390026,-0.0013321475,0.0012392444,2.59543,4.025982,5.5735064,0.5553336,-0.2478839,12.486519,0.7291543,0.0913516,0.028866949,0.07144314,0.02610184,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290000342,289999583,71315384,38.97361176678716,-76.9219165064937,-2.424063,1.3156966,-0.12369958,0.036267716,-0.014497595,-0.0046971543,0.099631876,-0.057049613,-0.21590884,-0.22163276,0.00042390026,-0.0013321475,0.0012392444,3.461398,1.065458,-7.44447,0.55278,-0.2478839,12.486519,0.74999654,0.09110097,0.029271461,0.07030346,0.026328664,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290108866,290104531,71315384,38.97361176678716,-76.9219165064937,-2.4215627,1.3128597,-0.14510831,0.036267716,-0.014497595,-0.0046971543,0.07113423,-0.080541566,-0.21187463,-0.21703325,0.00042390026,-0.0013321475,0.0012392444,-7.123465,-2.5781686,-4.7683268,0.5527527,-0.2478839,12.486519,0.7714052,0.09208811,0.02979648,0.07179132,0.026878875,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290205169,290199599,71315384,38.97361176678716,-76.9219165064937,-2.4203184,1.313877,-0.16506651,0.036267716,-0.014497595,-0.0046971543,0.0871542,-0.023975942,-0.21065563,-0.21613225,0.00042390026,-0.0013321475,0.0012392444,1.8272318,4.6744776,-0.14822468,0.55796814,-0.2478839,12.486519,0.7913635,0.09182917,0.030176215,0.071312845,0.027039334,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290311577,290310831,71315384,38.97361176678716,-76.9219165064937,-2.416269,1.3169627,-0.1894477,0.036267716,-0.014497595,-0.0046971543,0.10209375,0.009273411,-0.20090161,-0.20738691,0.00042390026,-0.0013321475,0.0012392444,1.7524465,1.5200945,-0.7220375,0.5674605,-0.2478839,12.486519,0.81574464,0.092364416,0.030558437,0.07182648,0.027103722,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290389072,290388483,71315384,38.97361176678716,-76.9219165064937,-2.4138339,1.3213887,-0.20727193,0.036267716,-0.014497595,-0.0046971543,0.107969984,-0.003718176,-0.19475302,-0.20252971,0.00042390026,-0.0013321475,0.0012392444,-2.409835,1.7680258,4.7791047,0.57715,-0.2478839,12.486519,0.8335689,0.09277649,0.031021958,0.072078034,0.027812628,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290475542,290474916,71315384,38.97361176678716,-76.9219165064937,-2.408454,1.3258024,-0.22658043,0.036267716,-0.014497595,-0.0046971543,0.14050268,-0.015209313,-0.19019601,-0.19878094,0.00042390026,-0.0013321475,0.0012392444,1.0984346,6.752035,5.969967,0.5878575,-0.2478839,12.486519,0.8528774,0.09283095,0.03126028,0.07209142,0.02740328,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290648381,290647876,71315384,38.97361176678716,-76.9219165064937,-2.39571,1.3357267,-0.26368076,0.036267716,-0.014497595,-0.0046971543,0.114639476,-0.01311928,-0.16846167,-0.17858331,0.00042390026,-0.0013321475,0.0012392444,-4.1250143,-6.5424304,0.42456764,0.6118122,-0.2478839,12.486519,0.8899777,0.092340685,0.03169055,0.071907215,0.027018392,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290750855,290750230,71315384,38.97361176678716,-76.9219165064937,-2.392389,1.345146,-0.28263116,0.036267716,-0.014497595,-0.0046971543,0.10128003,-0.026276821,-0.11406179,-0.12431097,0.00042390026,-0.0013321475,0.0012392444,-1.8163826,-3.4767365,0.98519015,0.62518793,-0.2478839,12.486519,0.9089281,0.09220904,0.032117795,0.071710765,0.027147595,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290812738,290811986,71315384,38.97361176678716,-76.9219165064937,-2.3906736,1.3508539,-0.285663,0.036267716,-0.014497595,-0.0046971543,0.12444473,-0.010536721,0.04464957,0.034196645,0.00042390026,-0.0013321475,0.0012392444,4.757704,-0.24262792,-0.48452467,0.6318883,-0.2478839,12.486519,0.91195995,0.09316346,0.032544218,0.07181958,0.02744085,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290884740,290883588,71315384,38.97361176678716,-76.9219165064937,-2.38575,1.3531253,-0.28024307,0.036267716,-0.014497595,-0.0046971543,0.11657947,-0.036186617,0.07970774,0.06947055,0.00042390026,-0.0013321475,0.0012392444,1.8516537,0.9663794,-1.7922866,0.6391967,-0.2478839,12.486519,0.90654004,0.09552617,0.03319911,0.07299428,0.028872104,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
290983005,290978644,71315384,38.97361176678716,-76.9219165064937,-2.3808308,1.3550053,-0.27264026,0.036267716,-0.014497595,-0.0046971543,0.097224884,-0.044017952,0.071692914,0.061684225,0.00042390026,-0.0013321475,0.0012392444,2.7624032,5.1499534,-0.7415394,0.6516109,-0.2478839,12.486519,0.8989372,0.09549666,0.033544794,0.07233769,0.028788172,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291127374,291125580,71315384,38.97361176678716,-76.9219165064937,-2.3766658,1.3593943,-0.26354045,0.036267716,-0.014497595,-0.0046971543,0.07237739,-0.049774427,0.067344174,0.057343025,0.00042390026,-0.0013321475,0.0012392444,1.8259836,-0.98780733,-2.8360987,0.6680856,-0.2478839,12.486519,0.8898374,0.09558565,0.033809103,0.07250652,0.027943574,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291215214,291210758,71315384,38.97361176678716,-76.9219165064937,-2.3796723,1.3669374,-0.2590125,0.036267716,-0.014497595,-0.0046971543,0.05973853,-0.05331569,0.065693796,0.056010846,0.00042390026,-0.0013321475,0.0012392444,0.91908,0.1354556,0.9972077,0.6764054,-0.2478839,12.486519,0.88530946,0.09396281,0.03385357,0.07138786,0.026874447,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291332536,291330498,71315384,38.97361176678716,-76.9219165064937,-2.3794973,1.3710988,-0.25318536,0.036267716,-0.014497595,-0.0046971543,0.006982279,-0.047903277,0.058797162,0.04909006,0.00042390026,-0.0013321475,0.0012392444,-0.99554676,-0.9791412,1.6971272,0.6893167,-0.2478839,12.486519,0.87948227,0.09460727,0.034172427,0.07171191,0.027077647,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291390543,291388564,71315384,38.97361176678716,-76.9219165064937,-2.382271,1.3761468,-0.2516793,0.036267716,-0.014497595,-0.0046971543,0.022022499,-0.061715037,0.03251531,0.022740424,0.00042390026,-0.0013321475,0.0012392444,-2.647263,-2.3499722,-0.8687977,0.6943979,-0.2478839,12.486519,0.87797624,0.094654776,0.03447959,0.07215251,0.027489476,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291490354,291489767,71315384,38.97361176678716,-76.9219165064937,-2.3819804,1.3776709,-0.24844342,0.036267716,-0.014497595,-0.0046971543,0.051581793,-0.066355035,0.04372917,0.033850238,0.00042390026,-0.0013321475,0.0012392444,2.0870228,3.921179,3.1865642,0.7013885,-0.2478839,12.486519,0.87474036,0.09610046,0.03492263,0.07299321,0.028310161,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291599319,291593507,71315384,38.97361176678716,-76.9219165064937,-2.381862,1.3779861,-0.24585968,0.036267716,-0.014497595,-0.0046971543,0.068426006,-0.07939577,0.02323309,0.013034495,0.00042390026,-0.0013321475,0.0012392444,2.7423103,1.7545772,-2.464592,0.70443046,-0.2478839,12.486519,0.8721566,0.09389583,0.034803845,0.0709446,0.026741462,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291685466,291681195,71315384,38.97361176678716,-76.9219165064937,-2.38223,1.380235,-0.24501732,0.036267716,-0.014497595,-0.0046971543,0.06782239,-0.1010908,0.011344662,0.00045937358,0.00042390026,-0.0013321475,0.0012392444,-1.0076513,-4.4514666,-6.4677677,0.70543396,-0.2478839,12.486519,0.8713143,0.09485545,0.03511427,0.07240443,0.02731139,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291794186,291793503,71315384,38.97361176678716,-76.9219165064937,-2.3810866,1.3791862,-0.24313158,0.036267716,-0.014497595,-0.0046971543,0.08509082,-0.07628068,0.014609768,0.0029710704,0.00042390026,-0.0013321475,0.0012392444,3.1697516,3.9991312,-4.120708,0.7042081,-0.2478839,12.486519,0.8694285,0.09408091,0.035253927,0.07166081,0.027119271,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291896854,291895986,71315384,38.97361176678716,-76.9219165064937,-2.380366,1.3800682,-0.2424742,0.036267716,-0.014497595,-0.0046971543,0.0830792,-0.077047415,0.008304889,-0.003576681,0.00042390026,-0.0013321475,0.0012392444,5.1881227,-3.1776085,-10.976652,0.7017389,-0.2478839,12.486519,0.86877114,0.09307309,0.035202295,0.071220525,0.026154254,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
291987917,291983632,71315384,38.97361176678716,-76.9219165064937,-2.380164,1.3805876,-0.24254963,0.036267716,-0.014497595,-0.0046971543,0.072344616,-0.10208479,0.035009574,0.023005342,0.00042390026,-0.0013321475,0.0012392444,-2.9148355,-1.2722656,4.6810393,0.696717,-0.2478839,12.486519,0.86884654,0.09323246,0.035476692,0.07154508,0.026817018,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292066988,292066353,71315384,38.97361176678716,-76.9219165064937,-2.3798704,1.3807808,-0.24267948,0.036267716,-0.014497595,-0.0046971543,0.07212554,-0.0702615,0.021094194,0.00883345,0.00042390026,-0.0013321475,0.0012392444,2.3807106,2.051003,1.4926658,0.6916819,-0.2478839,12.486519,0.8689764,0.09388711,0.035688806,0.072427005,0.027236735,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292181982,292177474,71315384,38.97361176678716,-76.9219165064937,-2.3790975,1.3805764,-0.24313067,0.036267716,-0.014497595,-0.0046971543,0.084750846,-0.07111769,0.031178143,0.017913252,0.00042390026,-0.0013321475,0.0012392444,1.5418842,3.1462579,4.0079293,0.6835727,-0.2478839,12.486519,0.8694276,0.092149965,0.035613224,0.070899874,0.026346106,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292290367,292289803,71315384,38.97361176678716,-76.9219165064937,-2.3802474,1.381678,-0.24467587,0.036267716,-0.014497595,-0.0046971543,0.052108146,-0.04938806,0.015075428,0.0003547594,0.00042390026,-0.0013321475,0.0012392444,3.8342028,-2.2337217,-5.215414,0.67637396,-0.2478839,12.486519,0.8709728,0.09255579,0.035792097,0.071847826,0.026577774,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292444899,292440439,71315384,38.97361176678716,-76.9219165064937,-2.3844538,1.3855345,-0.24917275,0.036267716,-0.014497595,-0.0046971543,0.040867098,-0.07711355,0.014230522,-0.002472504,0.00042390026,-0.0013321475,0.0012392444,-2.957496,-2.7489767,4.066672,0.66451603,-0.2478839,12.486519,0.8754697,0.09163699,0.03588712,0.07140384,0.026310872,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292531279,292530584,71315384,38.97361176678716,-76.9219165064937,-2.385944,1.3898181,-0.2522232,0.036267716,-0.014497595,-0.0046971543,0.038173858,-0.047163237,0.012401361,-0.005581353,0.00042390026,-0.0013321475,0.0012392444,-2.0086734,-1.9187164,-1.3123122,0.659837,-0.2478839,12.486519,0.87852013,0.09216904,0.03607112,0.07222559,0.02659998,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292624917,292624397,71315384,38.97361176678716,-76.9219165064937,-2.3878887,1.3940747,-0.25434467,0.036267716,-0.014497595,-0.0046971543,0.05569752,-0.051839303,0.031229438,0.011945497,0.00042390026,-0.0013321475,0.0012392444,-2.8828204,-0.7832462,3.605228,0.6550855,-0.2478839,12.486519,0.8806416,0.09232602,0.0363181,0.072245836,0.027180403,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292689164,292688612,71315384,38.97361176678716,-76.9219165064937,-2.386594,1.3961891,-0.2551189,0.036267716,-0.014497595,-0.0046971543,0.06409027,-0.047020387,0.030308481,0.010081356,0.00042390026,-0.0013321475,0.0012392444,-3.4093075,-4.820354,-1.8881499,0.652194,-0.2478839,12.486519,0.88141584,0.093935624,0.03670233,0.073655665,0.028014293,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292791654,292791070,71315384,38.97361176678716,-76.9219165064937,-2.3824043,1.3961574,-0.25448823,0.036267716,-0.014497595,-0.0046971543,0.11521076,-0.082890525,0.028174987,0.007014956,0.00042390026,-0.0013321475,0.0012392444,1.1604165,3.434718,2.1289318,0.6446606,-0.2478839,12.486519,0.88078517,0.09336224,0.036809236,0.0720911,0.027663635,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292885562,292884908,71315384,38.97361176678716,-76.9219165064937,-2.3773189,1.3948083,-0.2538142,0.036267716,-0.014497595,-0.0046971543,0.10027513,-0.08481612,0.021911811,8.807983e-05,0.00042390026,-0.0013321475,0.0012392444,-1.7383491,-1.4328765,-1.4054856,0.6377697,-0.2478839,12.486519,0.8801111,0.0943803,0.037073467,0.073138475,0.027911691,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
292981911,292977501,71315384,38.97361176678716,-76.9219165064937,-2.3742676,1.3935695,-0.2549594,0.036267716,-0.014497595,-0.0046971543,0.07883406,-0.105739266,0.030349923,0.007881118,0.00042390026,-0.0013321475,0.0012392444,-7.5631495,-1.9361829,4.3173738,0.6308408,-0.2478839,12.486519,0.88125634,0.0932668,0.037061688,0.07171674,0.027225517,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
293086824,293084907,71315384,38.97361176678716,-76.9219165064937,-2.3730674,1.392703,-0.2577672,0.036267716,-0.014497595,-0.0046971543,0.07678833,-0.11462147,0.0015319884,-0.021338094,0.00042390026,-0.0013321475,0.0012392444,-1.9041407,-2.293272,0.9468586,0.62453574,-0.2478839,12.486519,0.88406414,0.093589336,0.037181184,0.07260862,0.027144624,inf,inf,inf,inf,1,1,1,1,4,2,3,3,4,0,1,1,0,0,0
