timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
294576665,294571401,0.96208507,0.01231702,0.010248058,0.27227867,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
294633456,294631896,0.9622902,0.01482124,0.0077844462,0.27150938,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
294675414,294671408,0.96230865,0.015875166,0.0066621085,0.27141434,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
294716194,294715855,0.96243054,0.016310228,0.0060924604,0.2709692,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
294774264,294770167,0.9625366,0.016171321,0.006505956,0.27059123,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
294842207,294841789,0.96281797,0.018360635,0.008039918,0.26940668,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
294882939,294882548,0.9628276,0.019855216,0.008688574,0.2692458,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
294921148,294920809,0.96295154,0.021535568,0.009794741,0.2686348,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
294956954,294956586,0.96310854,0.022613714,0.009861283,0.26798028,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295026025,295022053,0.9632506,0.02147512,0.011557046,0.26749524,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295082982,295082538,0.9632185,0.017690782,0.011533505,0.26788834,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295113347,295112184,0.9634099,0.0177438,0.0111983875,0.2672098,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295178021,295177605,0.9635061,0.014497848,0.011024215,0.2670663,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295236108,295235635,0.9634715,0.010443323,0.010454128,0.26740316,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295285426,295285002,0.9633934,0.008224808,0.011083594,0.26773646,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295343435,295343048,0.96346927,0.007325054,0.011336054,0.26747894,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295386715,295382587,0.96338266,0.0058244267,0.010547234,0.26785967,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295418739,295418380,0.96329784,0.0059700203,0.010291242,0.26817137,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295464497,295464031,0.9631934,0.007885547,0.009893839,0.26851177,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295517490,295517138,0.9629939,0.008126692,0.010113243,0.2692109,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295566881,295566540,0.96284634,0.008761903,0.010332591,0.26971003,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295623638,295618367,0.96261066,0.0072113234,0.00978577,0.2706162,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295664370,295660355,0.96264404,0.008080734,0.009631032,0.27047804,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295700246,295699853,0.96255875,0.0072064823,0.008334847,0.27084938,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295752184,295750480,0.9623822,0.004087116,0.005834951,0.27160627,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295806438,295806018,0.9622062,0.0021793055,0.00445801,0.27227706,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295863212,295862823,0.96193755,0.0023118088,0.0033381346,0.27323917,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295918759,295918386,0.96176815,0.0030434842,0.0026943272,0.2738352,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
295979225,295977638,0.96139795,0.0057983086,0.0034999945,0.2750782,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296034792,296034442,0.96129155,0.008837687,0.00466741,0.27535224,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296079476,296078888,0.96089935,0.009594518,0.0054054237,0.27667913,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296122458,296122084,0.96072406,0.012205588,0.0068353163,0.27715266,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296179221,296178889,0.9603893,0.012295371,0.0072862552,0.2782951,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296233544,296233213,0.96014756,0.015381025,0.008987371,0.2789256,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296275504,296271482,0.9599663,0.015866885,0.010137456,0.27948222,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296319960,296315931,0.9595787,0.012497613,0.010353603,0.2809725,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296375546,296375188,0.95953625,0.013431715,0.012311546,0.28099504,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296436345,296435884,0.9593378,0.01156198,0.012948515,0.28172654,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296477972,296473964,0.9592557,0.0107287625,0.0136600165,0.2820048,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296520009,296519645,0.9593492,0.012001732,0.013534187,0.28164142,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296577997,296572729,0.9593355,0.010060304,0.011760554,0.28184384,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296614011,296613680,0.9593593,0.008642263,0.010332667,0.28186578,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296667040,296666599,0.95959234,0.010196737,0.008086622,0.28109303,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296726177,296725825,0.9596637,0.010387403,0.0072821626,0.28086412,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296775544,296775206,0.95977074,0.012087991,0.007010077,0.2804374,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296826185,296825854,0.95986205,0.012853241,0.0057414495,0.28011915,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296878045,296877682,0.9599398,0.013456413,0.0034883341,0.27986142,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296931174,296930772,0.9600682,0.015453276,0.0025851498,0.279327,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
296969979,296969054,0.96007556,0.016246717,0.0022708443,0.27925962,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297018773,297018426,0.96010816,0.016895661,0.0028706312,0.27910346,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297075600,297075229,0.96018416,0.016890753,0.003827924,0.27883083,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297129937,297129551,0.96026075,0.019479694,0.0060300916,0.2783587,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297186622,297182642,0.96025777,0.021228747,0.008570743,0.2781745,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297236154,297235725,0.96016616,0.021053309,0.010675023,0.2784312,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297280542,297280183,0.96004784,0.019547928,0.011928732,0.27889758,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297317611,297317207,0.9600357,0.019791428,0.012793724,0.27888384,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297367013,297366622,0.9600348,0.018218152,0.013227273,0.27897406,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297428757,297427101,0.95988756,0.013687184,0.012639371,0.2797659,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297480553,297480188,0.95980626,0.013244706,0.012256384,0.28008273,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297525031,297524613,0.95963174,0.01066526,0.011236025,0.2808329,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297582978,297582665,0.95952773,0.011593111,0.010581665,0.28117663,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297623281,297622183,0.95930827,0.01063376,0.009501415,0.28200063,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297679287,297675264,0.95895255,0.009248959,0.008191321,0.28329754,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297736123,297735756,0.95870477,0.010189598,0.008321719,0.2840988,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297780552,297775260,0.9584166,0.010148101,0.008911616,0.28505322,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297820056,297819698,0.9580519,0.01337072,0.010984056,0.28607196,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297881783,297877741,0.95755595,0.012211293,0.010557411,0.2877954,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297922542,297922190,0.9572098,0.013545694,0.011171353,0.2888617,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
297966968,297966623,0.95687085,0.0141453445,0.010398937,0.28998268,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298033689,298033307,0.9563047,0.012633367,0.010272175,0.29191834,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298085485,298085152,0.9558994,0.011130499,0.010184997,0.29330662,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298125005,298124656,0.9555906,0.0104831215,0.010647145,0.29431865,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298170751,298170338,0.95544386,0.013517264,0.011733683,0.29462972,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298212626,298208629,0.95525795,0.013914227,0.011471272,0.29522374,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298265696,298261699,0.95509,0.014698036,0.010472199,0.295766,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298322507,298322195,0.9548575,0.015310243,0.009010785,0.2965327,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298371870,298367877,0.95496327,0.019732421,0.009299607,0.29592136,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298434922,298434547,0.95479035,0.019990815,0.008839113,0.29647538,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298479342,298478994,0.9548577,0.020869043,0.009287104,0.29618406,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298519049,298518511,0.95490015,0.020549683,0.008971089,0.29607952,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298579322,298578989,0.9549408,0.019367037,0.008394186,0.29604504,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298622506,298618504,0.95499736,0.017907863,0.008619199,0.29594776,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298664529,298664188,0.9552369,0.0178824,0.009376249,0.29515207,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298721328,298720989,0.95520484,0.016848523,0.010083109,0.29529336,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298775632,298775309,0.955263,0.016597748,0.010450045,0.2951067,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298815145,298814817,0.955386,0.0174077,0.010469326,0.294661,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298863480,298862956,0.95555353,0.017166382,0.009656732,0.29415926,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298918852,298918497,0.95562214,0.017768744,0.010007933,0.29388857,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
298966979,298962986,0.95573646,0.017956078,0.009765292,0.29351366,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299021466,299020988,0.9558119,0.018089356,0.008096977,0.29330993,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299061655,299060495,0.9558371,0.017903117,0.007232582,0.29326203,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299112714,299112371,0.95591235,0.018560858,0.0066354615,0.29298988,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299159649,299159265,0.9559443,0.018550914,0.0062841536,0.29289407,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299235186,299234644,0.95593816,0.016136939,0.004812298,0.29308498,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299295515,299293872,0.9558753,0.014754858,0.0044704597,0.29336822,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299334896,299329659,0.95593274,0.014750752,0.0050055296,0.2931724,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299370739,299370393,0.95583963,0.012268458,0.005134111,0.29358798,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299430045,299429649,0.9558035,0.009846594,0.0057577216,0.29378492,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299479418,299479049,0.9557361,0.009191894,0.006630583,0.29400703,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299527506,299523522,0.9558001,0.009763235,0.006696385,0.29377908,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299585605,299585217,0.95577973,0.009887113,0.006848471,0.29383737,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299633677,299633346,0.95563734,0.008876037,0.0069221947,0.29433087,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299678128,299677795,0.9557921,0.011822173,0.008234896,0.29369006,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299721395,299721022,0.95574504,0.012036657,0.008885361,0.2938156,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299752295,299751953,0.95589495,0.014217972,0.009544064,0.29320925,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299807823,299806217,0.9559497,0.014836521,0.00937075,0.2930056,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299863523,299863024,0.95604557,0.01729626,0.009740209,0.29254547,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299922608,299922259,0.9561866,0.01882117,0.010213768,0.291974,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
299964639,299964269,0.95618856,0.019278953,0.010671941,0.29192093,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300016474,300016085,0.95622635,0.017908217,0.010750485,0.29188156,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300081915,300077837,0.9562571,0.01769533,0.0099576395,0.29182225,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300146071,300140802,0.95626956,0.017702928,0.00973203,0.29178837,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300180626,300176602,0.9562577,0.018702075,0.009520153,0.2917719,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300216459,300216108,0.9562225,0.0181689,0.008697003,0.29194704,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300274452,300274136,0.9562263,0.018484177,0.006791304,0.29196507,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300317706,300317348,0.95617956,0.017417924,0.0062953453,0.2921945,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300348123,300346993,0.9561717,0.018514525,0.006792313,0.29214156,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300398094,300393893,0.95611614,0.017050853,0.0066190166,0.29241663,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300458411,300454397,0.9560122,0.016681895,0.0067265755,0.29277486,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300527547,300523538,0.9558512,0.017048107,0.007155175,0.29326925,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300574542,300569248,0.9558693,0.01964528,0.007385242,0.29304168,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300614149,300612426,0.9556751,0.018032722,0.0067649013,0.29379284,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300675819,300675370,0.955542,0.019222552,0.007248584,0.29413834,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300723886,300723539,0.9555042,0.018841816,0.00775723,0.2942732,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300759665,300754383,0.95541084,0.019679597,0.008525467,0.29449996,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300815226,300811229,0.9552355,0.017032713,0.008181566,0.2952429,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300886859,300886510,0.9550262,0.017408844,0.00793878,0.29590374,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300937462,300937126,0.9548091,0.01791218,0.0073232213,0.29658917,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
300968360,300967990,0.95476246,0.017771937,0.0069900323,0.29675576,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301008037,301007526,0.9546162,0.018535493,0.0062539154,0.29719567,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301062193,301061831,0.95441633,0.019731456,0.0057904734,0.29776928,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301131277,301130951,0.95400655,0.01885827,0.0052771242,0.2991455,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301188127,301187775,0.9537298,0.016776735,0.0054648058,0.300147,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301226441,301226049,0.95350945,0.016477551,0.0055798884,0.30086085,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301269641,301264327,0.9532434,0.015822522,0.005211956,0.30174446,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301323935,301323570,0.9531063,0.017485362,0.0052478034,0.3020849,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301386845,301381610,0.9526904,0.01786466,0.004295218,0.30338672,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301430056,301426039,0.9525316,0.01864748,0.0038685887,0.30384374,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301477033,301476673,0.9522095,0.019480882,0.003589267,0.30480286,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301523886,301518628,0.95186305,0.018393919,0.0030992972,0.3059558,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301586937,301586553,0.9514361,0.018930983,0.0037728176,0.30724037,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301631457,301630984,0.9509969,0.016215736,0.00439124,0.30874386,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301672054,301671735,0.95064414,0.014410688,0.0055793403,0.30989853,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301722703,301722355,0.95011336,0.013144274,0.006825419,0.3115529,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301793098,301792730,0.9496725,0.014946277,0.008057504,0.31278405,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301837503,301837184,0.9490282,0.014339596,0.00923198,0.3147295,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301888137,301887794,0.94852996,0.014502223,0.011280772,0.31615415,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301928919,301928554,0.9480647,0.013152802,0.012277749,0.3175686,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
301968371,301968029,0.94766563,0.014924377,0.012191426,0.31868234,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302027638,302023608,0.9469507,0.0154468715,0.011651889,0.32079625,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302080770,302080397,0.9465021,0.019859456,0.010994407,0.32189846,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302128839,302124840,0.9460288,0.023080138,0.009554173,0.32311845,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302168401,302168035,0.94564945,0.022935659,0.007448865,0.32429254,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302236250,302231013,0.9454003,0.026003841,0.00497202,0.32483435,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302279530,302279170,0.94526225,0.022675289,0.0020871216,0.32551646,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302331424,302329784,0.9452511,0.020813052,0.0005225961,0.32567918,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302370852,302369285,0.9452998,0.017397014,-0.00015778923,0.32573858,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302437633,302437218,0.94556,0.015999574,0.0014440026,0.32505134,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302472138,302466838,0.9455418,0.015325325,0.0026179252,0.32512927,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302511602,302511283,0.9457626,0.015381009,0.004054383,0.32446927,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302557260,302553249,0.94595945,0.014540196,0.0042747245,0.32393074,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302615320,302613745,0.94610196,0.016076656,0.0041645765,0.323443,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302677064,302676714,0.94640845,0.019039694,0.0041838293,0.32238322,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302725236,302724883,0.946596,0.019122226,0.0024879177,0.3218451,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302769680,302769290,0.9467937,0.019165568,0.0009643671,0.32126862,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302811716,302811337,0.94705284,0.019596292,7.751957e-05,0.32047933,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302865950,302864415,0.94721544,0.020305244,-0.0004789577,0.3199538,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302907932,302907573,0.94741046,0.02035179,-0.0007587754,0.31937218,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
302970923,302970560,0.9475839,0.020291558,-0.0010047117,0.31886062,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303024003,303023648,0.94768375,0.01872029,-0.0024420065,0.31865212,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303070921,303070564,0.947792,0.017624922,-0.0035755045,0.31838197,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303124034,303123681,0.9478002,0.017513273,-0.0037824865,0.3183612,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303177083,303173083,0.94791335,0.02059415,-0.0034986,0.31784275,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303235117,303234780,0.947877,0.02296881,-0.003143209,0.317792,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303294379,303290349,0.9478801,0.025378356,-0.0017336241,0.3176102,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303343744,303339755,0.9480042,0.026164534,-0.00088348996,0.3171797,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303384638,303384138,0.94794923,0.028383402,-0.00046585113,0.31715357,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303424027,303423652,0.9479561,0.0280731,-0.0013873111,0.31715834,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303478408,303477993,0.94815016,0.027144954,-0.0030950038,0.3166463,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303525210,303521176,0.9483368,0.024536354,-0.00441308,0.31628442,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303566010,303565644,0.9486063,0.022764863,-0.0046968334,0.31560373,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303630215,303629881,0.9490401,0.019990303,-0.003299383,0.31450352,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303684600,303682950,0.9493298,0.015870761,-0.00167066,0.31387645,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303721637,303721214,0.9495925,0.014554543,-0.00027409446,0.31314895,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303766596,303765681,0.95001376,0.014719528,0.0023496798,0.31185225,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303831393,303826128,0.9502636,0.013624658,0.005152815,0.31110623,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303890751,303890364,0.9505485,0.013278058,0.005921437,0.3102357,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303943802,303943452,0.95081973,0.015377524,0.0059901015,0.30930513,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
303984497,303984162,0.9510717,0.017864112,0.0060846303,0.30839342,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304025347,304024922,0.9511858,0.01755942,0.005814373,0.308064,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304085858,304085427,0.95128846,0.01772929,0.0058771186,0.3077362,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304133969,304133580,0.95144063,0.01962217,0.0066064876,0.3071354,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304163660,304163346,0.9515432,0.02056042,0.0068385676,0.306751,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304209246,304207685,0.95150787,0.02073344,0.006128221,0.3068638,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304277196,304276779,0.9517837,0.0225278,0.006049958,0.30588192,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304326577,304326167,0.95175767,0.021851668,0.005040351,0.3060302,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304367271,304366923,0.95175326,0.020702291,0.0043374537,0.30613467,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304411749,304411367,0.95171607,0.022151835,0.005184727,0.30613548,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304464809,304463207,0.9515981,0.02218215,0.0060643135,0.3064837,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304520359,304520000,0.95138323,0.02064942,0.0060546305,0.30725718,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304578342,304578022,0.9512877,0.019805335,0.0054067196,0.30762064,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304612954,304612612,0.9510094,0.01837946,0.0057554096,0.30856156,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304663526,304658274,0.95083976,0.020281402,0.0063145915,0.3089541,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304706790,304706435,0.95070124,0.021075096,0.0059691384,0.3093336,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304768528,304766942,0.95037615,0.019321555,0.0051376186,0.3104602,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304811734,304811372,0.9505467,0.019093476,0.0056629647,0.30994275,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304868492,304864462,0.9505096,0.013872844,0.003941638,0.3103602,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304936387,304932346,0.9504942,0.011079128,0.002903576,0.31053114,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
304985742,304981762,0.950719,0.010284098,0.0028404167,0.30987036,0.99232906,-1.1641534e-10,1.1641534e-10,-0.123624876,4
